Zaman,Değer
2023-09-05,9.11236763
2023-09-05,9.3237114
2023-09-05,9.26338577
2023-09-05,9.20642948
2023-09-05,9.29626656
2023-09-05,9.151577
2023-09-05,9.12091064
2023-09-05,9.14985657
2023-09-05,9.27983379
2023-09-05,9.29652023
2023-09-05,9.41214752
2023-09-05,9.22600746
2023-09-05,9.29797935
2023-09-05,9.21335506
2023-09-05,9.21624279
2023-09-05,9.25580311
2023-09-05,9.41026115
2023-09-05,9.47800064
2023-09-05,9.34712791
2023-09-05,9.27969551
2023-09-05,9.2331152
2023-09-05,9.03930378
2023-09-05,9.16716576
2023-09-05,9.25125694
2023-09-05,9.27722931
2023-09-05,9.21000195
2023-09-05,9.24398708
2023-09-05,9.16357899
2023-09-05,9.29613209
2023-09-05,9.18504429
2023-09-05,9.25361633
2023-09-05,9.35401726
2023-09-05,9.37056255
2023-09-05,9.35920906
2023-09-05,9.16559887
2023-09-05,9.0241003
2023-09-05,9.16312885
2023-09-05,9.2889328
2023-09-05,9.26075077
2023-09-05,9.28936291
2023-09-05,9.3021946
2023-09-05,9.19914341
2023-09-05,9.16496086
2023-09-05,9.01650238
2023-09-05,9.24641323
2023-09-05,9.31920815
2023-09-05,9.3851614
2023-09-05,9.2599926
2023-09-05,9.21142006
2023-09-05,9.26752758
2023-09-05,9.16163254
2023-09-05,9.01489735
2023-09-05,9.397192
2023-09-05,9.15239239
2023-09-05,9.09827137
2023-09-05,9.07866096
2023-09-05,9.03038502
2023-09-05,9.11985397
2023-09-05,9.34117794
2023-09-05,9.29441357
2023-09-05,9.22801876
2023-09-05,9.4559536
2023-09-05,9.02770329
2023-09-05,9.19029522
2023-09-05,9.19398594
2023-09-05,9.07807255
2023-09-05,9.3669529
2023-09-05,9.33287334
2023-09-05,9.26493645
2023-09-05,9.13421822
2023-09-05,9.13277817
2023-09-05,9.21435928
2023-09-05,9.16364861
2023-09-05,9.23191738
2023-09-05,9.49679565
2023-09-05,9.18338394
2023-09-05,9.25869656
2023-09-05,9.26487923
2023-09-05,9.05815601
2023-09-05,9.18379974
2023-09-05,9.41132927
2023-09-05,9.32927418
2023-09-05,9.16984367
2023-09-05,9.36835384
2023-09-05,9.25913906
2023-09-05,9.25676632
2023-09-05,9.13325214
2023-09-05,9.22839832
2023-09-05,9.18119812
2023-09-05,9.36065674
2023-09-05,9.30047512
2023-09-05,9.19871616
2023-09-05,9.1949749
2023-09-05,9.47059345
2023-09-05,9.12435818
2023-09-05,9.34589958
2023-09-05,9.19170284
2023-09-05,9.31841087
2023-09-05,9.05344772
2023-09-05,9.19056797
2023-09-05,9.3929472
2023-09-05,9.21875095
2023-09-05,9.49501038
2023-09-05,9.2419014
2023-09-05,9.39099216
2023-09-05,9.1119318
2023-09-05,9.1731739
2023-09-05,9.24912453
2023-09-05,9.05774307
2023-09-05,9.2090826
2023-09-05,9.23370647
2023-09-05,9.42262077
2023-09-05,9.13612843
2023-09-05,9.2127161
2023-09-05,9.01215553
2023-09-05,9.16599655
2023-09-05,9.14043236
2023-09-05,9.34453011
2023-09-05,9.33538151
2023-09-05,9.22370243
2023-09-05,9.14897251
2023-09-05,9.16617966
2023-09-05,9.08798027
2023-09-05,9.17376041
2023-09-05,9.14892864
2023-09-05,9.20802307
2023-09-05,9.1299963
2023-09-05,9.05851555
2023-09-05,9.26861477
2023-09-05,9.19579887
2023-09-05,9.46520042
2023-09-05,9.261199
2023-09-05,9.32679176
2023-09-05,9.29523182
2023-09-05,9.2746172
2023-09-05,9.31338882
2023-09-05,9.2610817
2023-09-05,9.36901951
2023-09-05,9.18551826
2023-09-05,9.52420235
2023-09-05,9.31399441
2023-09-05,9.22502804
2023-09-05,9.24488831
2023-09-05,9.09064388
2023-09-05,9.22343826
2023-09-05,9.20534515
2023-09-05,9.24224758
2023-09-05,9.29244804
2023-09-05,9.12226582
2023-09-05,9.02637196
2023-09-05,9.48282528
2023-09-05,9.11452293
2023-09-05,9.48361778
2023-09-05,9.19749737
2023-09-05,9.10676765
2023-09-05,9.32840824
2023-09-05,9.29004192
2023-09-05,9.19821167
2023-09-05,9.28893089
2023-09-05,9.30036163
2023-09-05,9.32807064
2023-09-05,9.49363899
2023-09-05,8.99046898
2023-09-05,9.23128605
2023-09-05,9.28273582
2023-09-05,9.34710789
2023-09-05,9.24003983
2023-09-05,9.17704296
2023-09-05,9.31807899
2023-09-05,9.3951807
2023-09-05,9.24973583
2023-09-05,9.11888123
2023-09-05,9.07331562
2023-09-05,9.27272606
2023-09-05,9.24395943
2023-09-05,9.33132935
2023-09-05,9.30057716
2023-09-05,9.24264622
2023-09-05,9.12972355
2023-09-05,9.14596748
2023-09-05,9.648839
2023-09-05,9.13449764
2023-09-05,9.23553753
2023-09-05,9.11253357
2023-09-05,9.09409809
2023-09-05,9.40815544
2023-09-05,9.47173691
2023-09-05,9.38455486
2023-09-05,9.11724091
2023-09-05,9.29617882
2023-09-05,9.25245953
2023-09-05,9.19430351
2023-09-05,8.94022465
2023-09-05,9.20701504
2023-09-05,9.20105457
2023-09-05,9.47128391
2023-09-05,8.98568058
2023-09-05,9.00732708
2023-09-05,9.23611355
2023-09-05,9.22191334
2023-09-05,9.28099728
2023-09-05,9.31479263
2023-09-05,9.25870895
2023-09-05,9.33322525
2023-09-05,9.15085316
2023-09-05,9.15132904
2023-09-05,9.3392458
2023-09-05,9.03355789
2023-09-05,8.99773502
2023-09-05,9.42637157
2023-09-05,9.29244614
2023-09-05,9.11143208
2023-09-05,9.2790699
2023-09-05,9.11702061
2023-09-05,9.06710815
2023-09-05,9.23760605
2023-09-05,9.30298996
2023-09-05,9.20463371
2023-09-05,9.23360157
2023-09-05,9.14275265
2023-09-05,9.3818531
2023-09-05,9.19352245
2023-09-05,9.26805496
2023-09-05,9.35443878
2023-09-05,9.3849287
2023-09-05,9.28422356
2023-09-05,9.00136948
2023-09-05,9.22668076
2023-09-05,9.15999508
2023-09-05,8.93759155
2023-09-05,9.2736845
2023-09-05,9.22134018
2023-09-05,9.4037981
2023-09-05,9.23692513
2023-09-05,9.14270306
2023-09-05,9.10367775
2023-09-05,9.43387508
2023-09-05,9.15056038
2023-09-05,9.26741219
2023-09-05,9.15886879
2023-09-05,9.07788086
2023-09-05,9.39760017
2023-09-05,9.17980099
2023-09-05,9.14441299
2023-09-05,9.04068375
2023-09-05,9.22027302
2023-09-05,9.17688084
2023-09-05,9.06873322
2023-09-05,9.09582424
2023-09-05,8.88062191
2023-09-05,9.17447567
2023-09-05,9.22450256
2023-09-05,9.39004803
2023-09-05,9.17515278
2023-09-05,9.37299252
2023-09-05,9.17675877
2023-09-05,8.99620914
2023-09-05,9.07436657
2023-09-05,9.1733427
2023-09-05,9.2435379
2023-09-05,9.57054615
2023-09-05,9.32053661
2023-09-05,9.02415085
2023-09-05,9.29243565
2023-09-05,9.14041615
2023-09-05,9.09104156
2023-09-05,9.339674
2023-09-05,9.3058672
2023-09-05,9.18653679
2023-09-05,9.07893181
2023-09-05,9.21809101
2023-09-05,9.13866806
2023-09-05,9.15497875
2023-09-05,9.31387901
2023-09-05,9.32246113
2023-09-05,9.4179697
2023-09-05,9.13574696
2023-09-05,9.39034843
2023-09-05,9.18514347
2023-09-05,9.18644524
2023-09-05,9.28946972
2023-09-05,9.26589966
2023-09-05,9.25660133
2023-09-05,9.49357033
2023-09-05,9.0541029
2023-09-05,9.28046989
2023-09-05,9.22451591
2023-09-05,9.24351215
2023-09-05,9.46003437
2023-09-05,9.57273483
2023-09-05,9.28807068
2023-09-05,9.0520525
2023-09-05,9.11499405
2023-09-05,9.33538532
2023-09-05,9.27690411
2023-09-05,9.5999527
2023-09-05,9.29934311
2023-09-05,9.2137804
2023-09-05,9.24590206
2023-09-05,9.35472775
2023-09-05,8.98471451
2023-09-05,9.3050642
2023-09-05,9.34374332
2023-09-05,9.23668861
2023-09-05,9.34022903
2023-09-05,9.18796444
2023-09-05,9.16657829
2023-09-05,9.12687969
2023-09-05,9.18407917
2023-09-05,9.09560394
2023-09-05,9.38697052
2023-09-05,9.33484077
2023-09-05,9.28606319
2023-09-05,9.19007397
2023-09-05,9.26072311
2023-09-05,9.2440424
2023-09-05,9.30674553
2023-09-05,9.22791481
2023-09-05,9.18739033
2023-09-05,9.1712904
2023-09-05,9.08025837
2023-09-05,9.04772663
2023-09-05,9.18225193
2023-09-05,9.30836487
2023-09-05,9.24824619
2023-09-05,9.39980793
2023-09-05,9.14078331
2023-09-05,9.00763798
2023-09-05,9.16137695
2023-09-05,9.12329865
2023-09-05,9.23547554
2023-09-05,9.40614223
2023-09-05,9.33789921
2023-09-05,9.20436859
2023-09-05,9.1293869
2023-09-05,9.07384872
2023-09-05,9.24325562
2023-09-05,9.28657913
2023-09-05,9.17951202
2023-09-05,9.43093491
2023-09-05,9.06216526
2023-09-05,9.17191982
2023-09-05,9.52831841
2023-09-05,9.18169403
2023-09-05,9.21205235
2023-09-05,9.29631615
2023-09-05,9.39342022
2023-09-05,9.12595558
2023-09-05,9.21229839
2023-09-05,8.98828506
2023-09-05,9.23849773
2023-09-05,9.27185822
2023-09-05,9.22312546
2023-09-05,9.28099251
2023-09-05,9.36882114
2023-09-05,8.86275482
2023-09-05,9.0618763
2023-09-05,9.17756271
2023-09-05,9.38635445
2023-09-05,9.49421692
2023-09-05,9.17103958
2023-09-05,9.31155396
2023-09-05,9.06175995
2023-09-05,9.17087078
2023-09-05,9.25291824
2023-09-05,9.16467094
2023-09-05,9.41626644
2023-09-05,9.33019733
2023-09-05,9.12110424
2023-09-05,9.11992073
2023-09-05,9.00221443
2023-09-05,9.33939171
2023-09-05,9.46982288
2023-09-05,9.1997509
2023-09-05,9.19544601
2023-09-05,9.03940392
2023-09-05,9.38039875
2023-09-05,9.1565752
2023-09-05,9.1846571
2023-09-05,9.20859337
2023-09-05,9.55245972
2023-09-05,9.13048077
2023-09-05,9.17504025
2023-09-05,9.16615486
2023-09-05,9.0613966
2023-09-05,9.28861618
2023-09-05,9.11291599
2023-09-05,9.16905689
2023-09-05,9.54100895
2023-09-05,9.48072529
2023-09-05,8.99130344
2023-09-05,9.23985767
2023-09-05,9.17277718
2023-09-05,9.29291916
2023-09-05,9.25229359
2023-09-05,9.45865822
2023-09-05,9.45693111
2023-09-05,9.23270702
2023-09-05,8.93691444
2023-09-05,9.31626511
2023-09-05,9.03565979
2023-09-05,9.29232311
2023-09-05,9.35943222
2023-09-05,9.24292755
2023-09-05,9.21879292
2023-09-05,9.20199966
2023-09-05,9.4116621
2023-09-05,9.23201847
2023-09-05,9.44514084
2023-09-05,9.31008244
2023-09-05,9.33331394
2023-09-05,9.20637321
2023-09-05,9.31416225
2023-09-05,9.29094982
2023-09-05,9.3357687
2023-09-05,9.14751816
2023-09-05,9.37056828
2023-09-05,9.43749428
2023-09-05,9.4212532
2023-09-05,9.2853899
2023-09-05,9.17473698
2023-09-05,9.29607868
2023-09-05,9.17962074
2023-09-05,9.35589314
2023-09-05,9.24108887
2023-09-05,9.33051682
2023-09-05,9.21780205
2023-09-05,9.26805115
2023-09-05,9.06980228
2023-09-05,9.08250523
2023-09-05,9.32890606
2023-09-05,9.27642059
2023-09-05,9.37565327
2023-09-05,9.08664417
2023-09-05,9.19877148
2023-09-05,9.15640068
2023-09-05,9.26861095
2023-09-05,9.15391254
2023-09-05,9.44685459
2023-09-05,9.34085846
2023-09-05,9.15224171
2023-09-05,9.25308704
2023-09-05,9.28365707
2023-09-05,9.4353056
2023-09-05,9.19502831
2023-09-05,9.28067589
2023-09-05,9.21616077
2023-09-05,9.26925087
2023-09-05,8.95146561
2023-09-05,9.30878925
2023-09-05,9.13290501
2023-09-05,9.40106964
2023-09-05,9.27184677
2023-09-05,9.28146648
2023-09-05,9.24517345
2023-09-05,9.12007809
2023-09-05,9.23727989
2023-09-05,9.23408604
2023-09-05,9.32476425
2023-09-05,9.08655739
2023-09-05,9.33659172
2023-09-05,9.3730402
2023-09-05,9.09576607
2023-09-05,9.0408268
2023-09-05,9.31087017
2023-09-05,9.27415085
2023-09-05,9.1913681
2023-09-05,9.27366352
2023-09-05,9.24406624
2023-09-05,9.40849304
2023-09-05,9.12469864
2023-09-05,9.30309391
2023-09-05,9.09484005
2023-09-05,9.24061966
2023-09-05,9.24498081
2023-09-05,9.32529926
2023-09-05,9.19820309
2023-09-05,9.06942368
2023-09-05,9.13452721
2023-09-05,9.45607853
2023-09-05,9.15957451
2023-09-05,9.35142994
2023-09-05,9.31539726
2023-09-05,9.25318146
2023-09-05,9.15824127
2023-09-05,9.17970562
2023-09-05,9.39068317
2023-09-05,9.22715855
2023-09-05,9.59764481
2023-09-05,9.33343029
2023-09-05,8.98872662
2023-09-05,9.11626434
2023-09-05,9.12555695
2023-09-05,9.23623466
2023-09-05,9.42543316
2023-09-05,9.27060318
2023-09-05,9.4688139
2023-09-05,9.1960268
2023-09-05,9.10632229
2023-09-05,9.53373432
2023-09-05,9.17781734
2023-09-05,9.22865868
2023-09-05,9.24990082
2023-09-05,8.96141148
2023-09-05,9.17030525
2023-09-05,9.07911491
2023-09-05,9.12215042
2023-09-05,9.12894726
2023-09-05,9.15758324
2023-09-05,9.42039871
2023-09-05,9.25492096
2023-09-05,9.00615025
2023-09-05,9.27190971
2023-09-05,9.11496639
2023-09-05,9.45678425
2023-09-05,9.17743111
2023-09-05,9.23683929
2023-09-05,9.43878937
2023-09-05,9.18841934
2023-09-05,9.11453247
2023-09-05,9.11017609
2023-09-05,9.25841808
2023-09-05,9.41405582
2023-09-05,9.39304924
2023-09-05,9.25022507
2023-09-05,9.17663193
2023-09-05,9.39663982
2023-09-05,9.17389774
2023-09-05,9.22848415
2023-09-05,9.42438126
2023-09-05,9.62280464
2023-09-05,9.40694046
2023-09-05,9.10173416
2023-09-05,9.03406239
2023-09-05,9.22885227
2023-09-05,9.28612518
2023-09-05,9.27573013
2023-09-05,9.36215687
2023-09-05,9.32526112
2023-09-05,9.43529987
2023-09-05,9.22877407
2023-09-05,9.03038216
2023-09-05,9.17571449
2023-09-05,9.19562054
2023-09-05,9.20549679
2023-09-05,9.41173935
2023-09-05,9.21204662
2023-09-05,9.18682289
2023-09-05,9.05718422
2023-09-05,9.2056551
2023-09-05,9.24686527
2023-09-05,9.36537552
2023-09-05,9.44185543
2023-09-05,9.33903694
2023-09-05,9.18050194
2023-09-05,9.1662035
2023-09-05,9.14752293
2023-09-05,9.21792507
2023-09-05,9.35364723
2023-09-05,9.37197399
2023-09-05,9.22016239
2023-09-05,9.3645668
2023-09-05,9.10206318
2023-09-05,9.10183525
2023-09-05,9.25244427
2023-09-05,9.16880894
2023-09-05,9.18980408
2023-09-05,9.17006302
2023-09-05,9.13978672
2023-09-05,9.11161709
2023-09-05,9.14248085
2023-09-05,9.28434372
2023-09-05,9.36248398
2023-09-05,9.35233784
2023-09-05,9.20508766
2023-09-05,9.08161068
2023-09-05,9.10939407
2023-09-05,9.37189102
2023-09-05,9.26399803
2023-09-05,9.34120655
2023-09-05,9.56943989
2023-09-05,9.38890362
2023-09-05,9.47459602
2023-09-05,9.30153656
2023-09-05,9.1199894
2023-09-05,9.07769012
2023-09-05,9.41972733
2023-09-05,9.41753483
2023-09-05,9.3087759
2023-09-05,9.17353535
2023-09-05,9.26303577
2023-09-05,9.22837353
2023-09-05,9.03547287
2023-09-05,9.48194027
2023-09-05,9.01100063
2023-09-05,9.32365608
2023-09-05,8.99680996
2023-09-05,9.04719067
2023-09-05,9.18774986
2023-09-05,9.05566406
2023-09-05,9.29081249
2023-09-05,9.34194946
2023-09-05,9.12687206
2023-09-05,9.3350172
2023-09-05,9.13177299
2023-09-05,9.03202152
2023-09-05,9.09243107
2023-09-05,9.15251064
2023-09-05,9.20153809
2023-09-05,9.34041882
2023-09-05,9.14990425
2023-09-05,8.93886089
2023-09-05,9.2173624
2023-09-05,9.20700741
2023-09-05,9.35204506
2023-09-05,9.18021774
2023-09-05,9.18314934
2023-09-05,9.3471489
2023-09-05,9.28211308
2023-09-05,8.89628506
2023-09-05,9.21767807
2023-09-05,9.09016418
2023-09-05,9.24763775
2023-09-05,9.1069212
2023-09-05,9.17792034
2023-09-05,9.15713978
2023-09-05,9.0526104
2023-09-05,9.04935932
2023-09-05,9.31337547
2023-09-05,9.34600544
2023-09-05,9.50652218
2023-09-05,9.03562641
2023-09-05,9.07971764
2023-09-05,9.09296322
2023-09-05,9.06275749
2023-09-05,9.14333534
2023-09-05,9.12816048
2023-09-05,9.12429047
2023-09-05,9.18096924
2023-09-05,9.11379719
2023-09-05,8.9409008
2023-09-05,8.89008713
2023-09-05,9.17594337
2023-09-05,9.09592438
2023-09-05,9.21021938
2023-09-05,9.3085289
2023-09-05,9.29489899
2023-09-05,9.19377518
2023-09-05,9.00461769
2023-09-05,8.98574829
2023-09-05,9.2579422
2023-09-05,9.13179207
2023-09-05,9.25893497
2023-09-05,9.12028313
2023-09-05,9.12779999
2023-09-05,9.29650211
2023-09-05,9.19281197
2023-09-05,9.15114784
2023-09-05,9.49431229
2023-09-05,9.2214365
2023-09-05,9.15044975
2023-09-05,9.21011448
2023-09-05,9.10642052
2023-09-05,9.35654449
2023-09-05,9.08737278
2023-09-05,9.15885353
2023-09-05,9.05780029
2023-09-05,9.45773411
2023-09-05,9.17433643
2023-09-05,9.41923046
2023-09-05,8.9526186
2023-09-05,9.40255928
2023-09-05,8.96703339
2023-09-05,9.52769375
2023-09-05,9.15440273
2023-09-05,9.25546169
2023-09-05,9.16171265
2023-09-05,9.19914055
2023-09-05,9.18867588
2023-09-05,9.12913036
2023-09-05,9.06791306
2023-09-05,9.04728127
2023-09-05,9.32101917
2023-09-05,9.15836239
2023-09-05,8.99697876
2023-09-05,9.18165398
2023-09-05,9.02539158
2023-09-05,9.10941029
2023-09-05,9.25138283
2023-09-05,9.02779102
2023-09-05,9.36866188
2023-09-05,9.26371861
2023-09-05,9.04296207
2023-09-05,9.30805397
2023-09-05,9.23710251
2023-09-05,9.14944172
2023-09-05,9.16901493
2023-09-05,9.28964806
2023-09-05,9.24340057
2023-09-05,8.93668175
2023-09-05,9.1124897
2023-09-05,9.16763687
2023-09-05,9.33767509
2023-09-05,9.05971241
2023-09-05,9.38754749
2023-09-05,9.01911163
2023-09-05,9.11794662
2023-09-05,9.08562946
2023-09-05,9.1633358
2023-09-05,9.15604401
2023-09-05,9.3529129
2023-09-05,9.2469635
2023-09-05,9.12500572
2023-09-05,9.12992287
2023-09-05,9.18708992
2023-09-05,9.47817516
2023-09-05,9.28059006
2023-09-05,9.55511189
2023-09-05,9.43891144
2023-09-05,9.14337063
2023-09-05,9.35029221
2023-09-05,8.8965826
2023-09-05,9.13048649
2023-09-05,9.23074341
2023-09-05,9.09572983
2023-09-05,9.15699768
2023-09-05,9.10391712
2023-09-05,8.98962688
2023-09-05,9.32716465
2023-09-05,9.04402637
2023-09-05,9.03469944
2023-09-05,9.12862396
2023-09-05,9.09121323
2023-09-05,9.34215355
2023-09-05,9.20255852
2023-09-05,9.04026604
2023-09-05,9.2771492
2023-09-05,9.20643997
2023-09-05,9.26870918
2023-09-05,9.32815552
2023-09-05,9.27660751
2023-09-05,9.04927635
2023-09-05,8.97147942
2023-09-05,9.0382185
2023-09-05,8.99846172
2023-09-05,9.19599628
2023-09-05,9.15239334
2023-09-05,9.24093628
2023-09-05,9.24488831
2023-09-05,8.93315506
2023-09-05,8.94350529
2023-09-05,9.01668644
2023-09-05,9.13104343
2023-09-05,9.49835491
2023-09-05,9.17536163
2023-09-05,9.32236195
2023-09-05,9.26449966
2023-09-05,8.95776844
2023-09-05,9.46453762
2023-09-05,9.1837492
2023-09-05,9.08207417
2023-09-05,9.36079884
2023-09-05,9.06065273
2023-09-05,9.19197845
2023-09-05,9.12009907
2023-09-05,9.20779705
2023-09-05,9.47918987
2023-09-05,9.28701687
2023-09-05,9.22943687
2023-09-05,9.26294041
2023-09-05,9.15538406
2023-09-05,9.30088329
2023-09-05,9.20900249
2023-09-05,9.19185925
2023-09-05,9.45218849
2023-09-05,9.29285622
2023-09-05,9.13593006
2023-09-05,9.13553238
2023-09-05,9.09606361
2023-09-05,9.26688385
2023-09-05,9.10874462
2023-09-05,9.30715561
2023-09-05,9.02300644
2023-09-05,9.39115334
2023-09-05,9.35575581
2023-09-05,9.03777981
2023-09-05,9.44493771
2023-09-05,9.12359047
2023-09-05,9.24039841
2023-09-05,9.22233009
2023-09-05,9.07959175
2023-09-05,9.14928246
2023-09-05,9.24347591
2023-09-05,9.17041111
2023-09-05,9.24481964
2023-09-05,9.16979122
2023-09-05,9.25610161
2023-09-05,9.09939289
2023-09-05,9.19954967
2023-09-05,9.16790867
2023-09-05,9.01264572
2023-09-05,9.24037838
2023-09-05,9.26618576
2023-09-05,9.30772591
2023-09-05,9.07364178
2023-09-05,9.16286755
2023-09-05,9.10164165
2023-09-05,9.11039352
2023-09-05,9.24092007
2023-09-05,9.19692039
2023-09-05,9.16337204
2023-09-05,9.54141712
2023-09-05,9.2822237
2023-09-05,8.95735931
2023-09-05,9.05981064
2023-09-05,9.02445507
2023-09-05,9.01185989
2023-09-05,9.33468819
2023-09-05,9.18462849
2023-09-05,9.59282112
2023-09-05,9.42050362
2023-09-05,9.08937645
2023-09-05,9.25519276
2023-09-05,9.21974277
2023-09-05,9.24314022
2023-09-05,9.37744331
2023-09-05,9.04705334
2023-09-05,9.235569
2023-09-05,9.08444691
2023-09-05,9.16463089
2023-09-05,9.15080166
2023-09-05,9.14149189
2023-09-05,9.09186459
2023-09-05,9.33670807
2023-09-05,9.16318321
2023-09-05,9.10107899
2023-09-05,9.16527748
2023-09-05,8.92503548
2023-09-05,9.27209759
2023-09-05,9.51026917
2023-09-05,9.30218887
2023-09-05,9.17577553
2023-09-05,9.20001602
2023-09-05,9.20026875
2023-09-05,9.11074066
2023-09-05,9.10937977
2023-09-05,9.28536701
2023-09-05,9.34199905
2023-09-05,9.30571938
2023-09-05,9.13724613
2023-09-05,9.21794605
2023-09-05,9.09596539
2023-09-05,9.33072186
2023-09-05,9.2898016
2023-09-05,9.31511402
2023-09-05,9.19754505
2023-09-05,9.08599758
2023-09-05,9.17207909
2023-09-05,9.0590353
2023-09-05,9.21857262
2023-09-05,9.22467518
2023-09-05,9.31813335
2023-09-05,9.36305523
2023-09-05,9.05368042
2023-09-05,8.98863316
2023-09-05,9.06150246
2023-09-05,9.12780094
2023-09-05,9.27814388
2023-09-05,9.42519951
2023-09-05,9.3196516
2023-09-05,9.37530041
2023-09-05,9.0951395
2023-09-05,9.19358253
2023-09-05,9.12361431
2023-09-05,9.23946857
2023-09-05,9.49718857
2023-09-05,9.185112
2023-09-05,9.23260593
2023-09-05,9.33111382
2023-09-05,9.26747799
2023-09-05,8.96025944
2023-09-05,9.33410263
2023-09-05,9.37059975
2023-09-05,9.37381077
2023-09-05,9.27040482
2023-09-05,9.10062027
2023-09-05,9.34364891
2023-09-05,9.13862991
2023-09-05,9.11869526
2023-09-05,9.23225784
2023-09-05,9.51394272
2023-09-05,9.10197067
2023-09-05,9.22371864
2023-09-05,9.04441261
2023-09-05,9.05482769
2023-09-05,9.31125832
2023-09-05,9.02353001
2023-09-05,9.44184303
2023-09-05,9.44133854
2023-09-05,9.40697289
2023-09-05,9.24798393
2023-09-05,9.00747776
2023-09-05,9.25767231
2023-09-05,8.96586895
2023-09-05,9.31763744
2023-09-05,9.20985413
2023-09-05,9.20797443
2023-09-05,9.17070961
2023-09-05,9.24122143
2023-09-05,9.05640507
2023-09-05,9.11142635
2023-09-05,9.24441719
2023-09-05,9.284935
2023-09-05,9.21709061
2023-09-05,9.19939232
2023-09-05,9.14876175
2023-09-05,9.0782938
2023-09-05,9.14990425
2023-09-05,9.39632607
2023-09-05,9.2778368
2023-09-05,9.32743931
2023-09-05,9.1540041
2023-09-05,9.21673203
2023-09-05,9.09339905
2023-09-05,8.86149693
2023-09-05,9.15902519
2023-09-05,9.15673828
2023-09-05,9.18466759
2023-09-05,9.43568134
2023-09-05,8.92968464
2023-09-05,9.1676054
2023-09-05,9.31863785
2023-09-05,9.22623062
2023-09-05,9.20821857
2023-09-05,9.21348763
2023-09-05,9.241786
2023-09-05,9.39883423
2023-09-05,8.83775997
2023-09-05,9.22747993
2023-09-05,9.10947514
2023-09-05,9.46249485
2023-09-05,9.34589863
2023-09-05,9.21482944
2023-09-05,9.28971958
2023-09-05,9.29017735
2023-09-05,9.21764469
2023-09-05,9.302351
2023-09-05,9.21016979
2023-09-05,9.28633499
2023-09-05,9.24657631
2023-09-05,9.06484413
2023-09-05,9.06074905
2023-09-05,9.21802902
2023-09-05,9.11304665
2023-09-05,9.33061123
2023-09-05,9.32244682
2023-09-05,9.08875751
2023-09-05,9.37263393
2023-09-05,8.94557381
2023-09-05,8.95817566
2023-09-05,9.31048203
2023-09-05,9.03352833
2023-09-05,9.26628876
2023-09-05,9.37789822
2023-09-05,9.15783691
2023-09-05,9.13707733
2023-09-05,9.24394798
2023-09-05,9.38602734
2023-09-05,9.07391167
2023-09-05,9.2851944
2023-09-05,9.18463898
2023-09-05,9.16639519
2023-09-05,9.15079021
2023-09-05,9.18990135
2023-09-05,9.10948753
2023-09-05,8.84088421
2023-09-05,9.14010429
2023-09-05,9.50482082
2023-09-05,9.11239815
2023-09-05,9.1887188
2023-09-05,9.06226349
2023-09-05,9.06157112
2023-09-05,9.10609627
2023-09-05,9.22671413
2023-09-05,9.20806599
2023-09-05,9.12337589
2023-09-05,9.19993973
2023-09-05,9.45509911
2023-09-05,8.9856596
2023-09-05,9.17581558
2023-09-05,9.37342072
2023-09-05,9.25824642
2023-09-05,9.34439468
2023-09-05,9.21083069
2023-09-05,8.9301157
2023-09-05,9.4380064
2023-09-05,9.09246922
2023-09-05,9.25792313
2023-09-05,9.23903751
2023-09-05,9.29403973
2023-09-05,9.27199936
2023-09-05,9.22751713
2023-09-05,8.80802155
2023-09-05,9.31561756
2023-09-05,9.30995846
2023-09-05,9.25307465
2023-09-05,9.24151993
2023-09-05,9.30134201
2023-09-05,9.11056423
2023-09-05,9.45676899
2023-09-05,9.25550556
2023-09-05,9.23364544
2023-09-05,9.38755989
2023-09-05,9.2323103
2023-09-05,9.09974384
2023-09-05,9.08125401
2023-09-05,9.26351643
2023-09-05,9.0402441
2023-09-05,9.24264908
2023-09-05,9.1324358
2023-09-05,9.21827507
2023-09-05,9.28997803
2023-09-05,9.4690218
2023-09-05,9.15005589
2023-09-05,9.23597717
2023-09-05,9.18132782
2023-09-05,8.97795391
2023-09-05,9.2064476
2023-09-05,9.38643169
2023-09-05,9.15778923
2023-09-05,9.08998585
2023-09-05,9.0140419
2023-09-05,9.31590176
2023-09-05,9.0047121
2023-09-05,9.19835949
2023-09-05,9.2432766
2023-09-05,9.41452599
2023-09-05,8.90334988
2023-09-05,9.20804596
2023-09-05,9.17769909
2023-09-05,9.25079155
2023-09-05,9.11463833
2023-09-05,9.15831947
2023-09-05,9.25828266
2023-09-05,9.12990093
2023-09-05,9.12666702
2023-09-05,9.31172466
2023-09-05,9.26768112
2023-09-05,9.06507778
2023-09-05,9.17137051
2023-09-05,9.36708641
2023-09-05,9.20741367
2023-09-05,9.22408009
2023-09-05,9.20410156
2023-09-05,9.06060219
2023-09-05,9.19652939
2023-09-05,9.39352512
2023-09-05,9.41219616
2023-09-05,9.09648132
2023-09-05,9.05727005
2023-09-05,9.21596241
2023-09-05,9.35938072
2023-09-05,9.28369808
2023-09-05,9.08184147
2023-09-05,9.02400589
2023-09-05,9.20020771
2023-09-05,9.16859913
2023-09-05,9.2213583
2023-09-05,8.99117947
2023-09-05,8.99350262
2023-09-05,9.16536617
2023-09-05,9.12009716
2023-09-05,9.01338768
2023-09-05,9.29513931
2023-09-05,9.12788296
2023-09-05,9.05090714
2023-09-05,9.21289635
